Growth Temperature (°C),TDMAT Pressure (Torr),N2 Gas Flow (sccm),N2 Plasma RF Power (W),log10 Normalized XRD Intensity (Inorm = ITiN(002)/ISTO(002)d)
900.0,5.000000000000001,2.0,0.0,-5.820664524237382
900.0,5.000000000000001,2.0,100.0,-5.854269445764659
900.0,5.000000000000001,2.0,200.0,-5.5226155098160055
900.0,5.000000000000001,2.0,300.0,-4.404898195766049
900.0,5.000000000000001,2.0,400.0,-4.308781538526396
900.0,5.000000000000001,2.0,500.0,-4.25100324931414
900.0,5.000000000000001,2.5,0.0,-5.882656491570638
900.0,5.000000000000001,2.5,100.0,-5.946532323915019
900.0,5.000000000000001,2.5,200.0,-5.6127902554500295
900.0,5.000000000000001,2.5,300.0,-4.405780872244421
900.0,5.000000000000001,2.5,400.0,-4.3114541874359995
900.0,5.000000000000001,2.5,500.0,-4.252793221745373
900.0,5.000000000000001,3.0,0.0,-5.946532323915019
900.0,5.000000000000001,3.0,100.0,-5.9474150003933905
900.0,5.000000000000001,3.0,200.0,-5.614562046590777
900.0,5.000000000000001,3.0,300.0,-4.4066699869067945
900.0,5.000000000000001,3.0,400.0,-4.3114541874359995
900.0,5.000000000000001,3.0,500.0,-4.252793221745373
900.0,5.000000000000001,3.5,0.0,-5.948304115055766
900.0,5.000000000000001,3.5,100.0,-5.948304115055766
900.0,5.000000000000001,3.5,200.0,-5.614562046590777
900.0,5.000000000000001,3.5,300.0,-4.4066699869067945
900.0,5.000000000000001,3.5,400.0,-4.3114541874359995
900.0,5.000000000000001,3.5,500.0,-4.252793221745373
900.0,5.000000000000001,4.0,0.0,-5.948304115055766
900.0,5.000000000000001,4.0,100.0,-5.948304115055766
900.0,5.000000000000001,4.0,200.0,-5.614562046590777
900.0,5.000000000000001,4.0,300.0,-4.4066699869067945
900.0,5.000000000000001,4.0,400.0,-4.3114541874359995
900.0,5.000000000000001,4.0,500.0,-4.25403864679288
900.0,5.000000000000001,4.5,0.0,-5.948304115055766
900.0,5.000000000000001,4.5,100.0,-5.948304115055766
900.0,5.000000000000001,4.5,200.0,-5.530841726017574
900.0,5.000000000000001,4.5,300.0,-4.4066699869067945
900.0,5.000000000000001,4.5,400.0,-4.3114541874359995
900.0,5.000000000000001,4.5,500.0,-4.25403864679288
900.0,5.300000000000001,0.0,0.0,-5.706049065003763
900.0,5.300000000000001,0.0,100.0,-5.706049065003763
900.0,5.300000000000001,0.0,200.0,-5.707957874365517
900.0,5.300000000000001,0.0,300.0,-4.010055082602912
900.0,5.300000000000001,0.0,400.0,-3.8980661793555607
900.0,5.300000000000001,0.0,500.0,-3.9822288619763127
900.0,5.300000000000001,0.5,0.0,-5.707957874365517
900.0,5.300000000000001,0.5,100.0,-5.712953446764404
900.0,5.300000000000001,0.5,200.0,-5.72755524892246
900.0,5.300000000000001,0.5,300.0,-4.125415999626042
900.0,5.300000000000001,0.5,400.0,-4.042852336797598
900.0,5.300000000000001,0.5,500.0,-4.0217602625717435
900.0,5.300000000000001,1.0,0.0,-5.72755524892246
900.0,5.300000000000001,1.0,100.0,-5.79369421772561
900.0,5.300000000000001,1.0,200.0,-5.820664524237382
900.0,5.300000000000001,1.0,300.0,-4.173054070005435
900.0,5.300000000000001,1.0,400.0,-4.099255961562124
900.0,5.300000000000001,1.0,500.0,-4.1145408209963135
900.0,5.300000000000001,1.5,0.0,-5.820664524237382
900.0,5.300000000000001,1.5,100.0,-5.820664524237382
900.0,5.300000000000001,1.5,200.0,-5.854269445764659
900.0,5.300000000000001,1.5,300.0,-4.284676326007879
900.0,5.300000000000001,1.5,400.0,-4.307853488436227
900.0,5.300000000000001,1.5,500.0,-4.250120572835768
900.0,5.300000000000001,2.0,0.0,-5.854269445764659
900.0,5.300000000000001,2.0,100.0,-5.882656491570638
900.0,5.300000000000001,2.0,200.0,-5.6127902554500295
900.0,5.300000000000001,2.0,300.0,-4.43805522164407
900.0,5.300000000000001,2.0,400.0,-4.308736164914598
900.0,5.300000000000001,2.0,500.0,-4.252793221745373
900.0,5.300000000000001,2.5,0.0,-5.946532323915019
900.0,5.300000000000001,2.5,100.0,-5.946532323915019
900.0,5.300000000000001,2.5,200.0,-5.613672931928401
900.0,5.300000000000001,2.5,300.0,-4.419761161122304
900.0,5.300000000000001,2.5,400.0,-4.310526137345831
900.0,5.300000000000001,2.5,500.0,-4.252793221745373
900.0,5.300000000000001,3.0,0.0,-5.9474150003933905
900.0,5.300000000000001,3.0,100.0,-5.948304115055766
900.0,5.300000000000001,3.0,200.0,-5.614562046590777
900.0,5.300000000000001,3.0,300.0,-4.419761161122304
900.0,5.300000000000001,3.0,400.0,-4.310526137345831
900.0,5.300000000000001,3.0,500.0,-4.252793221745373
900.0,5.300000000000001,3.5,0.0,-5.948304115055766
900.0,5.300000000000001,3.5,100.0,-5.948304115055766
900.0,5.300000000000001,3.5,200.0,-5.614562046590777
900.0,5.300000000000001,3.5,300.0,-4.4066699869067945
900.0,5.300000000000001,3.5,400.0,-4.310526137345831
900.0,5.300000000000001,3.5,500.0,-4.252793221745373
900.0,5.300000000000001,4.0,0.0,-5.948304115055766
900.0,5.300000000000001,4.0,100.0,-5.948304115055766
900.0,5.300000000000001,4.0,200.0,-5.614562046590777
900.0,5.300000000000001,4.0,300.0,-4.4066699869067945
900.0,5.300000000000001,4.0,400.0,-4.310526137345831
900.0,5.300000000000001,4.0,500.0,-4.252793221745373
900.0,5.300000000000001,4.5,0.0,-5.948304115055766
900.0,5.300000000000001,4.5,100.0,-5.948304115055766
900.0,5.300000000000001,4.5,200.0,-5.614562046590777
900.0,5.300000000000001,4.5,300.0,-4.4066699869067945
900.0,5.300000000000001,4.5,400.0,-4.3114541874359995
900.0,5.300000000000001,4.5,500.0,-4.252793221745373
900.0,5.6000000000000005,0.0,0.0,-5.706049065003763
900.0,5.6000000000000005,0.0,100.0,-5.707957874365517
900.0,5.6000000000000005,0.0,200.0,-5.712953446764404
900.0,5.6000000000000005,0.0,300.0,-4.045144060482389
900.0,5.6000000000000005,0.0,400.0,-4.109592501472562
900.0,5.6000000000000005,0.0,500.0,-4.0217602625717435
900.0,5.6000000000000005,0.5,0.0,-5.712953446764404
900.0,5.6000000000000005,0.5,100.0,-5.72755524892246
900.0,5.6000000000000005,0.5,200.0,-5.79369421772561
900.0,5.6000000000000005,0.5,300.0,-4.189001476481446
900.0,5.6000000000000005,0.5,400.0,-4.157230571851954
900.0,5.6000000000000005,0.5,500.0,-4.061883033346243
900.0,5.6000000000000005,1.0,0.0,-5.79369421772561
900.0,5.6000000000000005,1.0,100.0,-5.820664524237382
900.0,5.6000000000000005,1.0,200.0,-5.820664524237382
900.0,5.6000000000000005,1.0,300.0,-4.245405101245974
900.0,5.6000000000000005,1.0,400.0,-4.268852827854399
900.0,5.6000000000000005,1.0,500.0,-4.250120572835768
900.0,5.6000000000000005,1.5,0.0,-5.820664524237382
900.0,5.6000000000000005,1.5,100.0,-5.854269445764659
900.0,5.6000000000000005,1.5,200.0,-5.882656491570638
900.0,5.6000000000000005,1.5,300.0,-4.43805522164407
900.0,5.6000000000000005,1.5,400.0,-4.422231723490589
900.0,5.6000000000000005,1.5,500.0,-4.25100324931414
900.0,5.6000000000000005,2.0,0.0,-5.882656491570638
900.0,5.6000000000000005,2.0,100.0,-5.946532323915019
900.0,5.6000000000000005,2.0,200.0,-5.946532323915019
900.0,5.6000000000000005,2.0,300.0,-4.438937898122441
900.0,5.6000000000000005,2.0,400.0,-4.310526137345831
900.0,5.6000000000000005,2.0,500.0,-4.252793221745373
900.0,5.6000000000000005,2.5,0.0,-5.946532323915019
900.0,5.6000000000000005,2.5,100.0,-5.9474150003933905
900.0,5.6000000000000005,2.5,200.0,-5.948304115055766
900.0,5.6000000000000005,2.5,300.0,-4.439827012784816
900.0,5.6000000000000005,2.5,400.0,-4.310526137345831
900.0,5.6000000000000005,2.5,500.0,-4.252793221745373
900.0,5.6000000000000005,3.0,0.0,-5.948304115055766
900.0,5.6000000000000005,3.0,100.0,-5.948304115055766
900.0,5.6000000000000005,3.0,200.0,-5.948304115055766
900.0,5.6000000000000005,3.0,300.0,-4.439827012784816
900.0,5.6000000000000005,3.0,400.0,-4.310526137345831
900.0,5.6000000000000005,3.0,500.0,-4.252793221745373
900.0,5.6000000000000005,3.5,0.0,-5.948304115055766
900.0,5.6000000000000005,3.5,100.0,-5.948304115055766
900.0,5.6000000000000005,3.5,200.0,-5.948304115055766
900.0,5.6000000000000005,3.5,300.0,-4.439827012784816
900.0,5.6000000000000005,3.5,400.0,-4.310526137345831
900.0,5.6000000000000005,3.5,500.0,-4.252793221745373
900.0,5.6000000000000005,4.0,0.0,-5.948304115055766
900.0,5.6000000000000005,4.0,100.0,-5.948304115055766
900.0,5.6000000000000005,4.0,200.0,-5.948304115055766
900.0,5.6000000000000005,4.0,300.0,-4.439827012784816
900.0,5.6000000000000005,4.0,400.0,-4.310526137345831
900.0,5.6000000000000005,4.0,500.0,-4.252793221745373
900.0,5.6000000000000005,4.5,0.0,-5.948304115055766
900.0,5.6000000000000005,4.5,100.0,-5.948304115055766
900.0,5.6000000000000005,4.5,200.0,-5.948304115055766
900.0,5.6000000000000005,4.5,300.0,-4.439827012784816
900.0,5.6000000000000005,4.5,400.0,-4.310526137345831
900.0,5.6000000000000005,4.5,500.0,-4.252793221745373
900.0,5.900000000000001,0.0,0.0,-5.708168999789894
900.0,5.900000000000001,0.0,100.0,-5.712953446764404
900.0,5.900000000000001,0.0,200.0,-5.72755524892246
900.0,5.900000000000001,0.0,300.0,-4.141363406102053
900.0,5.900000000000001,0.0,400.0,-4.157230571851954
900.0,5.900000000000001,0.0,500.0,-3.9000541904227286
900.0,5.900000000000001,0.5,0.0,-5.72755524892246
900.0,5.900000000000001,0.5,100.0,-5.79369421772561
900.0,5.900000000000001,0.5,200.0,-5.820664524237382
900.0,5.900000000000001,0.5,300.0,-4.189001476481446
900.0,5.900000000000001,0.5,400.0,-4.213634196616482
900.0,5.900000000000001,0.5,500.0,-4.022029587191206
900.0,5.900000000000001,1.0,0.0,-5.820664524237382
900.0,5.900000000000001,1.0,100.0,-5.820664524237382
900.0,5.900000000000001,1.0,200.0,-5.854269445764659
900.0,5.900000000000001,1.0,300.0,-4.300623732483889
900.0,5.900000000000001,1.0,400.0,-4.422231723490589
900.0,5.900000000000001,1.0,500.0,-4.168764364542866
900.0,5.900000000000001,1.5,0.0,-5.824311256035378
900.0,5.900000000000001,1.5,100.0,-5.882656491570638
900.0,5.900000000000001,1.5,200.0,-5.946532323915019
900.0,5.900000000000001,1.5,300.0,-4.45400262812008
900.0,5.900000000000001,1.5,400.0,-4.423114399968961
900.0,5.900000000000001,1.5,500.0,-4.171437013452469
900.0,5.900000000000001,2.0,0.0,-5.946532323915019
900.0,5.900000000000001,2.0,100.0,-5.946532323915019
900.0,5.900000000000001,2.0,200.0,-5.9474150003933905
900.0,5.900000000000001,2.0,300.0,-4.455774419260827
900.0,5.900000000000001,2.0,400.0,-4.424003514631337
900.0,5.900000000000001,2.0,500.0,-4.247440860864281
900.0,5.900000000000001,2.5,0.0,-5.9474150003933905
900.0,5.900000000000001,2.5,100.0,-5.948304115055766
900.0,5.900000000000001,2.5,200.0,-5.948304115055766
900.0,5.900000000000001,2.5,300.0,-4.455774419260827
900.0,5.900000000000001,2.5,400.0,-4.424003514631337
900.0,5.900000000000001,2.5,500.0,-4.247440860864281
900.0,5.900000000000001,3.0,0.0,-5.948304115055766
900.0,5.900000000000001,3.0,100.0,-5.948304115055766
900.0,5.900000000000001,3.0,200.0,-5.948304115055766
900.0,5.900000000000001,3.0,300.0,-4.455774419260827
900.0,5.900000000000001,3.0,400.0,-4.424003514631337
900.0,5.900000000000001,3.0,500.0,-4.252793221745373
900.0,5.900000000000001,3.5,0.0,-5.948304115055766
900.0,5.900000000000001,3.5,100.0,-5.948304115055766
900.0,5.900000000000001,3.5,200.0,-5.948304115055766
900.0,5.900000000000001,3.5,300.0,-4.455774419260827
900.0,5.900000000000001,3.5,400.0,-4.424003514631337
900.0,5.900000000000001,3.5,500.0,-4.252793221745373
900.0,5.900000000000001,4.0,0.0,-5.948304115055766
900.0,5.900000000000001,4.0,100.0,-5.948304115055766
900.0,5.900000000000001,4.0,200.0,-5.948304115055766
900.0,5.900000000000001,4.0,300.0,-4.455774419260827
900.0,5.900000000000001,4.0,400.0,-4.424003514631337
900.0,5.900000000000001,4.0,500.0,-4.252793221745373
900.0,5.900000000000001,4.5,0.0,-5.948304115055766
900.0,5.900000000000001,4.5,100.0,-5.948304115055766
900.0,5.900000000000001,4.5,200.0,-5.948304115055766
900.0,5.900000000000001,4.5,300.0,-4.439827012784816
900.0,5.900000000000001,4.5,400.0,-4.424003514631337
900.0,5.900000000000001,4.5,500.0,-4.252793221745373
900.0,6.200000000000001,0.0,0.0,-5.712953446764404
900.0,6.200000000000001,0.0,100.0,-5.72755524892246
900.0,6.200000000000001,0.0,200.0,-5.79369421772561
900.0,6.200000000000001,0.0,300.0,-4.255318269151768
900.0,6.200000000000001,0.0,400.0,-4.157230571851954
900.0,6.200000000000001,0.0,500.0,-3.9497743215400822
900.0,6.200000000000001,0.5,0.0,-5.79369421772561
900.0,6.200000000000001,0.5,100.0,-5.820664524237382
900.0,6.200000000000001,0.5,200.0,-5.820664524237382
900.0,6.200000000000001,0.5,300.0,-4.245405101245974
900.0,6.200000000000001,0.5,400.0,-4.268852827854399
900.0,6.200000000000001,0.5,500.0,-4.157457622112227
900.0,6.200000000000001,1.0,0.0,-5.820664524237382
900.0,6.200000000000001,1.0,100.0,-5.824311256035378
900.0,6.200000000000001,1.0,200.0,-5.882656491570638
900.0,6.200000000000001,1.0,300.0,-4.45400262812008
900.0,6.200000000000001,1.0,400.0,-4.422231723490589
900.0,6.200000000000001,1.0,500.0,-4.158340298590598
900.0,6.200000000000001,1.5,0.0,-5.882656491570638
900.0,6.200000000000001,1.5,100.0,-5.946532323915019
900.0,6.200000000000001,1.5,200.0,-5.946532323915019
900.0,6.200000000000001,1.5,300.0,-4.454885304598451
900.0,6.200000000000001,1.5,400.0,-4.424003514631337
900.0,6.200000000000001,1.5,500.0,-4.16013027102183
900.0,6.200000000000001,2.0,0.0,-5.946532323915019
900.0,6.200000000000001,2.0,100.0,-5.9474150003933905
900.0,6.200000000000001,2.0,200.0,-5.948304115055766
900.0,6.200000000000001,2.0,300.0,-4.455774419260827
900.0,6.200000000000001,2.0,400.0,-4.424003514631337
900.0,6.200000000000001,2.0,500.0,-4.16013027102183
900.0,6.200000000000001,2.5,0.0,-5.948304115055766
900.0,6.200000000000001,2.5,100.0,-5.948304115055766
900.0,6.200000000000001,2.5,200.0,-5.948304115055766
900.0,6.200000000000001,2.5,300.0,-4.455774419260827
900.0,6.200000000000001,2.5,400.0,-4.424003514631337
900.0,6.200000000000001,2.5,500.0,-4.159547510073326
900.0,6.200000000000001,3.0,0.0,-5.948304115055766
900.0,6.200000000000001,3.0,100.0,-5.948304115055766
900.0,6.200000000000001,3.0,200.0,-5.948304115055766
900.0,6.200000000000001,3.0,300.0,-4.455774419260827
900.0,6.200000000000001,3.0,400.0,-4.424003514631337
900.0,6.200000000000001,3.0,500.0,-4.150522163424927
900.0,6.200000000000001,3.5,0.0,-5.948304115055766
900.0,6.200000000000001,3.5,100.0,-5.948304115055766
900.0,6.200000000000001,3.5,200.0,-5.948304115055766
900.0,6.200000000000001,3.5,300.0,-4.455774419260827
900.0,6.200000000000001,3.5,400.0,-4.424003514631337
900.0,6.200000000000001,3.5,500.0,-4.165188918013529
900.0,6.200000000000001,4.0,0.0,-5.948304115055766
900.0,6.200000000000001,4.0,100.0,-5.948304115055766
900.0,6.200000000000001,4.0,200.0,-5.948304115055766
900.0,6.200000000000001,4.0,300.0,-4.455774419260827
900.0,6.200000000000001,4.0,400.0,-4.424003514631337
900.0,6.200000000000001,4.0,500.0,-4.170673666242623
900.0,6.200000000000001,4.5,0.0,-5.948304115055766
900.0,6.200000000000001,4.5,100.0,-5.948304115055766
900.0,6.200000000000001,4.5,200.0,-5.948304115055766
900.0,6.200000000000001,4.5,300.0,-4.455774419260827
900.0,6.200000000000001,4.5,400.0,-4.424003514631337
900.0,6.200000000000001,4.5,500.0,-4.171437013452469
